"CompanyID","Frequency","LastKnownValuation","Revenue","CompanyName","WebGrowthRate","PrimaryIndustrySector"
"10348-93",3,,5836.62066225,Wolters Kluwer,0.37,Information Technology
"112950-64",1,9200.000009,300.0,Navan,0.37,Information Technology
"115088-95",1,140.84567442,7.71141413,Clovia,0.37,Consumer Products and Services (B2C)
"223674-58",1,,,VeChain,0.37,Information Technology
"41563-45",1,476.39082,3133.506,Cimpress,0.37,Business Products and Services (B2B)
"42171-13",1,1426.746757,733.501,Chegg,0.37,Consumer Products and Services (B2C)
"10154-53",7,,401751.0,Berkshire Hathaway,0.38,Business Products and Services (B2B)
"169763-05",1,2800.000061,,Remote,0.38,Business Products and Services (B2B)
"230140-81",1,100.0,,IoTeX,0.38,Information Technology
"56374-48",2,5599.999999,200.0,Fivetran,0.38,Information Technology
"56676-88",1,1617.44,170.514,Docebo,0.38,Information Technology
"90512-11",1,1000.0,50.0,Headspace,0.38,Consumer Products and Services (B2C)
"11057-41",2,140000.0,54570.0,Charter Communications,0.39,Information Technology
"118203-04",1,198.076133,,Puls,0.39,Consumer Products and Services (B2C)
"25313-86",21,40000.0,31320.19547357,Barclays,0.39,Financial Services
"182434-42",1,11.20864158,,X-Bionic,0.4,Consumer Products and Services (B2C)
"472034-80",2,13000.0,6025.01545394,Zeekr,0.4,Consumer Products and Services (B2C)
"42166-63",1,4411.161957,2654.114,DocuSign,0.41,Information Technology
"491821-03",2,2.27767812,3.07565056,Massa,0.41,Information Technology
"224525-35",1,1000.0,150.0,EBANX,0.42,Information Technology
"515028-52",1,1.5255443,,Pastoral,0.42,Information Technology
"54948-79",4,1449.21762,515.479,Upstart,0.42,Information Technology
"60188-32",1,3634.20372698,1015.92659901,AutoHome,0.42,Information Technology
"10435-42",2,2588.34,4572.321,Bloomin' Brands,0.43,Financial Services
"41643-82",1,3346.856,5741.95940104,WuXi AppTec,0.43,Healthcare
"462155-32",1,25.165985,,Workshop (Communication Software),0.43,Information Technology
"50956-21",2,274.17937615,1112.83793304,Persistent Systems,0.43,Information Technology
"55853-47",1,13.024998,11.4,Schoox,0.43,Information Technology
"59096-98",1,107.55658289,31.78049742,Voxeljet,0.43,Business Products and Services (B2B)
"10920-88",862,6000.0,5999.0,Nasdaq,0.45,Financial Services
"41300-11",4,,13757.0,Boston Scientific,0.45,Healthcare
"62181-28",2,7240.0,3358.0,WeWork,0.45,Business Products and Services (B2B)
"113912-11",1,146.06588988,2.57,KredX,0.46,Financial Services
"11441-62",1,485.0,789.819,Iridium Communications,0.46,Information Technology
"12254-86",2,593.01,3807.049,Align Technology,0.46,Healthcare
"234684-28",2,100.0,,Moneyhub,0.46,Information Technology
"54863-56",1,42.88139331,11.37456156,ViaBill,0.46,Information Technology
"42054-13",27,872.602011,18809.03112716,Baidu,0.47,Information Technology
"64681-66",1,,15.11682659,Europlasma,0.47,Business Products and Services (B2B)
"51258-07",1,1233.011895,4102.569,Twilio,0.48,Information Technology
"52280-56",2,50.0,169.66,Centric Brands,0.48,Business Products and Services (B2B)
"59199-31",2,152.900163,1.093103,Femasys,0.48,Healthcare
"98259-49",1,51.07682103,,Abionic,0.48,Healthcare
"10289-89",1,127.75,355.08,Sun World International,0.49,Materials and Resources
"166788-55",1,690.435,7.198,Bolt Biotherapeutics,0.49,Healthcare
"277307-56",2,1000.0,4.02893835,Payhawk,0.49,Information Technology
"117221-41",1,,,Tars,0.5,Information Technology
"119767-06",2,,20.0,The Information,0.5,Consumer Products and Services (B2C)
"125077-96",1,233.79735419,56.14912392,Matsmart,0.5,Consumer Products and Services (B2C)
"458692-39",1,7.92338074,,Nayms,0.5,Information Technology
"56995-93",1,254.94275387,475.56064519,Kainos Group,0.5,Information Technology
"104295-61",1,30.62120411,7.2,Yamap,0.51,Information Technology
"14774-59",1,635.312772,5340.529,Digital Realty,0.51,Business Products and Services (B2B)
"40626-01",1,281.25,299.035,Information Services Group,0.51,Business Products and Services (B2B)
"433958-86",2,5.87368365,0.4490965,Footy.com,0.51,Consumer Products and Services (B2C)
"12233-98",3,,27391.0,Gilead Sciences,0.52,Healthcare
"159431-32",1,,200.0,Article,0.52,Consumer Products and Services (B2C)
"179487-55",2,27963.29017506,689.06823144,Afterpay,0.52,Information Technology
"53522-02",1,1068.272322,1032.979,Progyny,0.52,Healthcare
"51593-86",1,5426.311268,648.69,LegalZoom,0.53,Consumer Products and Services (B2C)
"59925-34",1,311.74319062,49.17107029,Carwow,0.54,Consumer Products and Services (B2C)
"111559-69",3,,27.45559608,Nostra,0.55,Information Technology
"228059-83",2,12.70578305,,Storyblok,0.55,Information Technology
"463434-85",1,18.125,,Ascidian,0.55,Healthcare
"52783-57",1,17.000001,3.4,Jellyvision,0.55,Information Technology
"56962-45",1,5334.300996,584.34207671,Zhihu,0.55,Consumer Products and Services (B2C)
"268363-99",1,,7.38608397,Else Nutrition Holdings,0.56,Consumer Products and Services (B2C)
"327066-76",1,532.0,12.884485,Marti (Automotive),0.56,Consumer Products and Services (B2C)
"466493-95",1,,,WOO Network,0.56,Information Technology
"57183-67",4,481.94067828,162.08960634,Ascendis Pharma,0.56,Healthcare
"25772-41",1,318.10441663,0.0,Vizrt,0.57,Information Technology
"483150-97",1,,,Oyster Technologies,0.57,Financial Services
"114859-27",1,255.0,67.42956446,Options Technology,0.58,Information Technology
"150076-09",1,135.000005,,CreativeX,0.58,Information Technology
"277544-89",1,300.0,,BuildOps,0.58,Information Technology
"42018-31",1,72.6,132.42,Salary.com,0.58,Information Technology
"462208-33",1,,,Embarc Collective,0.58,Business Products and Services (B2B)
"491848-84",1,7.14,,Flagright,0.58,Information Technology
"510742-99",1,300.0,,Plan B Entertainment,0.58,Consumer Products and Services (B2C)
"52835-50",2,644.8042,461.579,Zymeworks,0.58,Healthcare
"163127-26",1,659.999994,10.0,Huntress,0.59,Information Technology
"279877-42",5,4722.69858246,20000.0,TikTok,0.59,Information Technology
"58248-91",1,54.15330026,33.04838846,Calnex Solutions,0.59,Information Technology
"10483-75",3,,19885.0,Stryker,0.6,Healthcare
"279512-29",3,2411.0,15.0,BETA Technologies,0.6,Business Products and Services (B2B)
"459400-24",2,,,Nothing,0.6,Consumer Products and Services (B2C)
"483829-30",1,4.04608634,,StressFreeCarRental,0.6,Consumer Products and Services (B2C)
"63937-45",1,,,AppTek,0.6,Information Technology
"265187-44",1,,,ChargeLab,0.61,Information Technology
"51400-90",1,75.0,200.0,Bonobos,0.61,Consumer Products and Services (B2C)
"113132-53",1,3.86328143,25.51829353,Astrid & Miyu,0.62,Consumer Products and Services (B2C)
"224591-95",1,,,Medisolv,0.62,Healthcare
"40672-81",1,1900.0,228.909,Mindbody,0.63,Information Technology
"13382-29",2,19514.3,1481.9,VeriSign,0.65,Information Technology
"435852-28",1,42.0,,CarExpert,0.65,Consumer Products and Services (B2C)
"463494-34",1,51.06516224,,AOS Data,0.65,Information Technology
"54722-89",2,4273.88,487.532,Fastly,0.65,Information Technology
"151291-54",3,4500.0,,Wefox,0.66,Financial Services
"154799-29",1,,0.0,Medicenna Therapeutics,0.66,Healthcare
"41925-70",1,,574.796,NeoGenomics Laboratories,0.66,Healthcare
"59301-91",2,220.9277444,1067.50600103,Jumbo,0.66,Consumer Products and Services (B2C)
"64491-22",2,58671.36947943,11721.2252683,Jio,0.66,Information Technology
"10135-63",5,,3921.24,Cadence Design Systems,0.67,Information Technology
"148928-05",1,19290.0,1019.821,Bumble,0.67,Information Technology
"222430-42",1,14.94527135,,Mighty Kingdom,0.67,Information Technology
"265084-12",1,,,CleanTechnica,0.67,Consumer Products and Services (B2C)
"45245-62",1,4382.177709,3705.03,Atlassian,0.67,Information Technology
"462628-90",3,,,Kronos Research,0.67,Information Technology
"59273-38",1,7500.000006,221.3,Netskope,0.67,Information Technology
"233268-67",1,2000.0,2.74674465,"21Shares",0.68,Financial Services
"59341-15",1,58.01213163,1.84882041,Novo Resources,0.68,Materials and Resources
"149119-03",2,1591.991134,402.7,Lemonade,0.69,Financial Services
"231069-88",1,1690.0,210.68190668,TH International,0.69,Consumer Products and Services (B2C)
"42743-44",2,12738.527969,4488.13788905,iQIYI,0.69,Information Technology
"57741-85",1,3523.25182,545.626,FIGS,0.69,Consumer Products and Services (B2C)
"118978-21",1,4596.7659198,308.39999997,Monzo,0.7,Financial Services
"13424-50",3,74.28,2388.286,CoStar Group,0.7,Consumer Products and Services (B2C)
"223362-19",6,21.7,,Medmo,0.7,Healthcare
"506771-65",1,,,Quantum Space,0.7,Business Products and Services (B2B)
"55550-08",2,24.993927,23.545,DarioHealth,0.71,Healthcare
"100419-40",1,39.99985,100.0,Securonix,0.72,Information Technology
"118991-98",1,3853.776575,460.83,ACV Auctions,0.72,Business Products and Services (B2B)
"12053-98",1,,407.465,Quantum (California),0.72,Information Technology
"436757-86",1,438.3411339,1.24065565,Fonoa,0.73,Information Technology
"99895-69",1,2397.58481563,0.0,CARsgen Therapeutics,0.73,Healthcare
"10993-78",1,1003.0,200.0,Lumenis,0.74,Healthcare
"12919-78",1,734.0,740.204,LendingTree,0.74,Information Technology
"279983-17",1,1133.37581903,300.33379028,Tonies SE,0.74,Consumer Products and Services (B2C)
"42537-79",1,63452.00255601,38998.47038516,Bank of Communications,0.74,Financial Services
"59812-48",2,,0.01557931,Edgewater Wireless Systems,0.74,Information Technology
"495733-87",1,,0.16332,Jibby,0.75,Consumer Products and Services (B2C)
"12313-45",1,400.0,383.5,Flexential,0.76,Information Technology
"97131-16",1,60933.14723127,15008.13034987,Kuaishou,0.76,Information Technology
"10388-80",2,2259.169068,1686.842,Red Rock Resorts,0.78,Consumer Products and Services (B2C)
"50894-65",3,20583.1656,4353.996,Lyft,0.78,Consumer Products and Services (B2C)
"62114-41",1,246.542114,7.497,ScPharmaceuticals,0.78,Healthcare
"110783-26",2,2349.522533,97.61648597,Ōura,0.79,Consumer Products and Services (B2C)
"40692-61",1,53327.95503772,47624.32168724,SoftBank Group,0.79,Information Technology
"53625-52",1,846.465368,1115.479,Soho House,0.79,Consumer Products and Services (B2C)
"55245-88",6,1500.0,57.59489122,Feedzai,0.79,Information Technology
"41459-59",2,357.74432,132.425,Lantronix,0.8,Information Technology
"51231-88",5,145.94745,162.473,NanoString Technologies,0.8,Healthcare
"53963-20",1,2341.69,243.17,ForgeRock,0.8,Information Technology
"11913-04",1,463.15,1282.206,WNS (Holdings),0.81,Business Products and Services (B2B)
"156219-49",1,491.0,138.295537,Sezzle,0.81,Information Technology
"41322-07",2,31525.35805948,28543.97626143,ASML Holding,0.81,Business Products and Services (B2B)
"104383-72",2,33000.0,,Revolut,0.82,Information Technology
"10981-18",3,,4324.0,InterContinental Hotels Group,0.82,Consumer Products and Services (B2C)
"458203-06",1,75.12519329,54.79598769,RapiPay,0.82,Financial Services
"167110-66",2,1000.0,38.0,Electric (IT Consulting and Outsourcing),0.83,Information Technology
"170028-37",1,30100.33,,KIOXIA,0.83,Information Technology
"51712-39",2,1617.077,2005.958,Globant,0.83,Information Technology
"92879-20",1,10.714683,,OneWheel,0.83,Consumer Products and Services (B2C)
"59213-71",2,635.261333,66.5,iTeos Therapeutics,0.84,Healthcare
"60245-56",2,28636.42472,3032.133,AppLovin,0.84,Business Products and Services (B2B)
"65592-01",2,199.19379333,90.66747587,Catena Media,0.84,Business Products and Services (B2B)
"65809-27",2,145.011601,75.0,DrFirst,0.84,Healthcare
"41256-01",1,,137.414,KVH Industries,0.85,Information Technology
"53954-56",3,,4.89506981,Exro Technologies,0.85,Business Products and Services (B2B)
"11108-71",1,,26833.0,Amgen,0.86,Healthcare
"158392-81",3,9617.957783,14144.40396499,Li Auto,0.86,Consumer Products and Services (B2C)
"231209-92",3,129.67304925,0.15389384,Indy,0.86,Information Technology
"233694-91",1,206.57621329,,GitGuardian,0.86,Information Technology
"52727-68",1,3201.559188,905.341,Guidewire Software,0.86,Information Technology
"10341-73",1,6300.0,3969.0,Bausch + Lomb,0.87,Healthcare
"54846-28",3,19416.57,3289.669,DraftKings,0.87,Information Technology
"58613-23",2,58.999998,40.926,Augmedix,0.87,Healthcare
"111697-75",2,197.69118673,1420.29331652,Segway-Ninebot,0.88,Consumer Products and Services (B2C)
"41511-61",1,15753.42,7635.0,XPO (US),0.89,Business Products and Services (B2B)
"459979-48",1,2.1312,0.05174834,Augmentus,0.89,Information Technology
"41514-22",1,415.494015,660.926,Formfactor,0.9,Information Technology
"431301-43",1,27.489327,,Graze Mowing,0.9,Business Products and Services (B2B)
"108387-91",1,166.02763259,770.24671468,Wirex,0.91,Information Technology
"115104-70",2,30.89731616,84.15189763,Innofactor,0.91,Information Technology
"136544-50",3,,519.47779718,WELL Health Technologies,0.91,Healthcare
"50962-15",8,3063.0,558.691,ChargePoint,0.91,Business Products and Services (B2B)
"61665-13",2,425.09615,12.134,Knightscope,0.91,Information Technology
"40737-97",22,4100.0,69673.14397173,Taiwan Semiconductor Manufacturing Company,0.92,Information Technology
"46488-07",27,137000.0,15000.0,SpaceX,0.92,Business Products and Services (B2B)
"510475-96",2,,,Glencoco,0.92,Information Technology
"53616-70",2,,331.501,WisdomTree Investments,0.93,Financial Services
"233983-00",10,2952.0,,Fisker,0.94,Consumer Products and Services (B2C)
"454596-22",1,,,Waterbear Network,0.94,Consumer Products and Services (B2C)
"170700-13",3,2000.0,,GCash,0.95,Information Technology
"62652-79",1,3100.0,158.93,Olink Proteomics,0.95,Healthcare
"40747-15",4,6300.0,4465.0,Illumina,0.96,Healthcare
"233352-46",1,,,Monero,0.97,Information Technology
"57762-82",1,1199.999996,8.0,FloQast,0.98,Information Technology
"10577-26",3,1084.661292,1226.44,Globus Medical,0.99,Healthcare
"51349-06",1,450.0,,SmartDrive Systems,0.99,Information Technology
"56364-67",1,40000.0,1700.0,Canva,1.01,Information Technology
"166682-62",3,45.47073469,0.0,Immunic Therapeutics,1.02,Healthcare
"101941-84",1,38.58305861,,Splitit,1.04,Information Technology
"42262-12",1,4456.71,0.707,Iovance Biotherapeutics,1.04,Healthcare
"43115-95",2,344.4,116.168,CapStar Financial Holdings,1.05,Financial Services
"493530-49",1,,,Ansa (Financial Software),1.06,Information Technology
"458201-62",1,163.000001,,LemFi,1.07,Information Technology
"10357-21",1,2030.86,1300.0,Mitel Networks,1.08,Information Technology
"41596-03",1,608.0,332.898,Volcom,1.08,Consumer Products and Services (B2C)
"58273-84",1,72.767409,,ThetaRay,1.08,Information Technology
"458392-60",1,1431.25,622.68167828,Zepto,1.09,Consumer Products and Services (B2C)
"54391-69",4,704.254512,525.83,Appian,1.09,Information Technology
"95101-21",2,,20.0,TechNode,1.09,Business Products and Services (B2B)
"10041-22",1,1590.244304,2088.996,National Vision,1.1,Consumer Products and Services (B2C)
"113972-86",1,,,LifeQ,1.11,Healthcare
"153330-40",1,1200.0,315.26373371,Xpressbees,1.11,Business Products and Services (B2B)
"228618-46",4,,,CryptoMarket,1.11,Information Technology
"493936-12",1,5.57080476,,Confer With,1.11,Information Technology
"181306-90",1,1500.0,219.05941442,Acko,1.12,Financial Services
"223497-19",5,214.999993,128.1,dYdX,1.12,Information Technology
"51503-32",1,25000.0,695.833,Lucid Group (Automotive),1.12,Consumer Products and Services (B2C)
"63690-49",3,30000.0,1000.0,Cruise,1.13,Consumer Products and Services (B2C)
"66353-14",1,6007.795609,1979.701,Ryan Specialty Holdings,1.14,Financial Services
"180357-58",1,,0.14864915,Regrow,1.15,Information Technology
"55438-84",1,415.0,,LogicMonitor,1.15,Information Technology
"10235-08",3,70437.19,18807.0,Fiserv,1.16,Information Technology
"14776-57",1,388.89,733.201,MarketAxess Holdings,1.16,Information Technology
"59326-39",4,800.04439168,1.363469,A.S. Roma,1.16,Consumer Products and Services (B2C)
"168820-66",4,3790.0,30.87,Nikola,1.17,Business Products and Services (B2B)
"489460-78",1,40.72433025,0.42645492,Sprinto,1.17,Information Technology
"25296-67",1,69.43677265,597.77441115,Manipal Hospitals,1.18,Healthcare
"435439-54",2,104.47875368,,Aleph Alpha,1.18,Information Technology
"503288-83",1,19.01886079,,Vaaree,1.19,Consumer Products and Services (B2C)
"58346-83",1,,380.90579647,Indiabulls Housing Finance,1.2,Financial Services
"160218-82",2,1354.999997,84.11224779,Forward,1.21,Healthcare
"462375-46",1,,,Ethernity,1.21,Information Technology
"223050-52",1,294.999996,,Jnana Therapeutics,1.23,Healthcare
"41535-91",2,13812.15,1557.0,Insulet,1.23,Healthcare
"118240-93",1,299.999998,,Cordial,1.24,Information Technology
"231982-66",3,,,Polkadot,1.24,Financial Services
"342062-65",2,1500.0,,Tabby,1.25,Financial Services
"41026-87",1,,4030.4,Hologic,1.26,Healthcare
"51084-10",1,,297.28099379,Info Edge (India),1.26,Business Products and Services (B2B)
"53004-70",1,6090.006504,5637.887,Endeavor,1.26,Business Products and Services (B2B)
"157505-32",1,2132.840182,,Virta Health,1.27,Healthcare
"55686-34",1,295.730621,59.047336,Near (Business/Productivity Software),1.27,Information Technology
"58354-39",1,1500.0,,Eagle Eye Networks,1.27,Information Technology
"53639-65",2,,2600.0,Arthrex,1.29,Healthcare
"10830-88",5,,14368.0,Intuit,1.3,Information Technology
"227097-73",1,,78.74658106,Robosense,1.32,Information Technology
"229492-54",1,41.42408726,,Swytch (Recreational Goods),1.32,Consumer Products and Services (B2C)
"167914-72",2,,,Kadena,1.33,Information Technology
"465830-47",1,34.85188599,,Spotted Zebra,1.34,Business Products and Services (B2B)
"490164-04",1,,,Ekta,1.35,Information Technology
"61677-55",3,148.089414,16.563,Zevra Therapeutics,1.35,Healthcare
"491700-70",1,553.29628283,,Animoca Brands KK,1.36,Information Technology
"517463-83",2,,0.41289613,Gear Head Motors,1.36,Consumer Products and Services (B2C)
"433554-04",2,,,HonestDoor,1.37,Consumer Products and Services (B2C)
"52373-71",1,370.1,15.799,Phunware,1.37,Information Technology
"233840-26",1,,,EVERSANA,1.38,Healthcare
"54486-19",1,9.47443673,2.913,IceCure Medical,1.38,Healthcare
"492600-61",1,82.1691641,,Chemify,1.39,Healthcare
"61044-13",2,1099.688304,234.98107706,Immunocore,1.4,Healthcare
"66169-72",1,,444.01251636,YG Entertainment,1.41,Consumer Products and Services (B2C)
"12010-15",2,527.192009,4400.0,Ardent Health Services,1.42,Healthcare
"61958-80",3,1070.0,100.0,BioCatch,1.44,Information Technology
"12254-59",1,142.81836,380.73,Atricure,1.45,Healthcare
"399251-80",1,113.999992,,bodo.ai,1.45,Information Technology
"439062-85",2,,,Save Advisers,1.45,Information Technology
"52145-02",1,281.45217025,413.464,Kinaxis,1.45,Information Technology
"226181-17",1,1986.641675,323.22383329,Sunlands Technology Group,1.46,Consumer Products and Services (B2C)
"42061-06",1,,1148.543,Celsius Holdings,1.46,Consumer Products and Services (B2C)
"49779-19",2,2914.500776,7970.46552828,Constellium,1.46,Financial Services
"10406-17",3,,3338.989,FTI Consulting,1.52,Business Products and Services (B2B)
"105769-00",2,17.36973,0.298,Beyond Air,1.52,Healthcare
"12322-90",1,256.6,1000.0,A123 Systems,1.52,Consumer Products and Services (B2C)
"459504-73",1,,,Kilt,1.52,Information Technology
"100569-70",1,100.65112037,,LogPoint,1.56,Information Technology
"267801-31",1,,,Publicist,1.58,Business Products and Services (B2B)
"458037-82",3,4.10187452,,Reboxed,1.58,Consumer Products and Services (B2C)
"11042-65",3,111360.54,152266.85381069,JD.com,1.59,Consumer Products and Services (B2C)
"126963-01",2,153.416304,286.412,Fulgent Genetics,1.59,Healthcare
"518490-64",2,30.499996,,Konect.ai,1.59,Information Technology
"14767-75",1,133.924521,68.477,Alimera Sciences,1.6,Healthcare
"234129-61",1,,,Ravencoin,1.6,Information Technology
"469160-56",1,,,Vaayu,1.6,Information Technology
"10717-75",1,532.5,263.105,Gilat Satellite Networks,1.61,Information Technology
"491326-93",1,,,AppFlowy,1.62,Information Technology
"55785-97",1,12580.0,1633.086,Blue Owl Capital,1.62,Financial Services
"59288-05",2,,178.46268144,Esker,1.62,Information Technology
"43117-84",5,20600.0,2125.286,Palantir Technologies,1.63,Information Technology
"87683-86",1,169.249927,10.0,Bushel,1.64,Information Technology
"279520-30",2,2.0,,Kwara,1.65,Information Technology
"41479-66",1,920.453325,361.18,Dynavax Technologies,1.65,Healthcare
"51622-30",1,607.0,20.0,Phononic,1.69,Information Technology
"154250-47",1,,603.935,Real Broker,1.7,Business Products and Services (B2B)
"186367-33",3,,5.1462896,Aragon,1.7,Information Technology
"44795-17",1,10000.0,970.43,Squarespace,1.7,Business Products and Services (B2B)
"10944-10",1,7000.0,624.0,CIOX,1.71,Healthcare
"490993-30",1,,,Default,1.71,Information Technology
"51702-31",12,,,Bullish,1.71,Business Products and Services (B2B)
"55506-52",4,544.76049692,19.62519907,Farmers Edge,1.71,Information Technology
"10802-80",5,39377.049695,41384.0,LyondellBasell Industries Holdings,1.72,Materials and Resources
"42831-10",1,1700.0,432.381,Ironwood Pharmaceuticals,1.74,Healthcare
"343592-47",1,83.330003,,Overair,1.75,Business Products and Services (B2B)
"55408-33",1,901.15911,995.059,Penumbra,1.75,Healthcare
"59989-60",2,3700.0,89.0,o9 Solutions,1.78,Information Technology
"127747-45",1,173.840283,50.795,Elutia,1.81,Healthcare
"42015-70",1,234.417438,0.45,Yield10 Bioscience,1.81,Materials and Resources
"85113-28",2,5.0,,Groundbreaker,1.82,Information Technology
"106701-22",3,662.979569,8.06842834,EHang,1.84,Business Products and Services (B2B)
"438939-46",3,1074.225975,307.940417,Yalla Group,1.87,Information Technology
"150015-79",1,120.39509969,250.49661948,RENOVA (CleanTech),1.88,Energy
"433102-33",2,5.20433042,2.14957849,H2SITE,1.88,Energy
"102316-96",1,879.0,42.7,Songtradr,1.89,Information Technology
"266311-72",1,,,TokenInsight,1.89,Information Technology
"62276-77",1,1041.14,3080.195,AdaptHealth,1.9,Healthcare
"228788-74",1,13.78292615,,Hive Power,1.92,Information Technology
"41204-71",2,,3609.008,Incyte,1.92,Healthcare
"12042-64",1,4000.0,2000.0,Tekni-Plex,1.94,Materials and Resources
"163154-17",2,7299.999995,250.0,Scale AI,1.94,Information Technology
"51401-80",20,48471.35216017,37865.31984195,Xiaomi Technology,1.94,Consumer Products and Services (B2C)
"517810-42",1,334.34623356,,JSW One,1.95,Business Products and Services (B2B)
"54020-62",2,3969.426016,674.41,Sprinklr,1.96,Information Technology
"54060-58",1,677.0,47.040907,Stemline Therapeutics,1.96,Healthcare
"171267-85",1,700.000011,,Axiom Space,1.97,Business Products and Services (B2B)
"41341-87",1,,6942.08,Darling Ingredients,1.97,Consumer Products and Services (B2C)
"529570-27",15,,,Scapia,2.01,Financial Services
"53821-99",1,58.0,22.0,Noble Biomaterials,2.01,Materials and Resources
"439455-07",2,252.999992,,Universal Hydrogen,2.02,Energy
"40772-08",1,112.36,1955.492,Sleep Number,2.03,Consumer Products and Services (B2C)
"91709-38",1,60.000001,,Raken,2.04,Information Technology
"51201-19",1,1714.999998,200.0,DataStax,2.06,Information Technology
"54747-37",1,,1166.55087109,Kingsoft Corporation,2.06,Information Technology
"51752-53",1,788.487616,920.354,Alteryx,2.08,Information Technology
"489516-67",1,4.00998003,,La Fauxmagerie,2.09,Consumer Products and Services (B2C)
"94020-49",1,,509.45844421,Oxfam International,2.09,Consumer Products and Services (B2C)
"10372-60",1,507.35,403.589,Edgio,2.1,Information Technology
"57991-78",2,514.539968,159.4,Arvinas,2.12,Healthcare
"50857-93",1,,,Wolfe Research,2.13,Business Products and Services (B2B)
"118863-46",1,,189.771,TG Therapeutics,2.14,Healthcare
"528743-44",2,,5301.21503849,Eviden,2.15,Information Technology
"42713-47",1,1000.0,780.0,Cordis,2.17,Healthcare
"61848-28",1,40.998882,0.83,DRY Soda,2.17,Consumer Products and Services (B2C)
"59673-52",1,1886.79,158.853,Aurinia Pharmaceuticals,2.19,Healthcare
"115088-68",2,12362.90628499,3967.25480472,Embracer Group,2.22,Information Technology
"464408-47",1,77.979996,,Rocketlane,2.23,Information Technology
"51367-15",1,148.543183,225.0,BaubleBar,2.23,Consumer Products and Services (B2C)
"41440-69",1,,280.815,Insmed,2.26,Healthcare
"50997-70",3,303.84158,601.313,Amphastar Pharmaceuticals,2.28,Healthcare
"520068-61",1,,,OnFinance,2.3,Information Technology
"232659-73",2,,,ICON (Financial Software),2.32,Information Technology
"181736-47",2,,3.805956,Nas Daily,2.33,Consumer Products and Services (B2C)
"277711-93",1,,,Visana Health,2.35,Healthcare
"11493-37",2,266.45978588,134.27835353,Newgen Software Technologies,2.38,Information Technology
"97782-40",1,41478.160131,4908.887,Nubank,2.38,Financial Services
"493272-28",1,8.01842765,0.00405829,Revamp Moto,2.39,Consumer Products and Services (B2C)
"56605-78",1,,140.977,Prothena,2.39,Healthcare
"94652-29",1,1203.24808,207.336,Paragon 28,2.41,Healthcare
"53303-50",1,750.0,230.0,Goldman Sachs Personal Financial Management,2.42,Financial Services
"12671-83",1,384.13435,0.0,Omeros,2.43,Healthcare
"462116-80",1,,,The Expert,2.44,Consumer Products and Services (B2C)
"150985-27",1,600.0,1.958,Homology Medicines,2.46,Healthcare
"221504-68",2,40000.0,287.79125297,Checkout.com,2.47,Information Technology
"124143-31",2,561.0,8.770574,Nauticus Robotics,2.48,Business Products and Services (B2B)
"227056-78",2,20631.068338,1077.68615371,Full Truck Alliance,2.48,Business Products and Services (B2B)
"233882-29",1,182.000001,7.0104644,Octave (Healthcare Services),2.48,Healthcare
"52181-83",1,148.000002,,Convergent Dental,2.49,Healthcare
"172599-58",1,1000.0,,PingPong,2.51,Information Technology
"47651-77",1,,14425.0,Amcor,2.53,Materials and Resources
"56486-35",1,1000.000001,,RefleXion (Biotechnology),2.53,Healthcare
"41183-83",3,,15836.457,Lam Research,2.6,Business Products and Services (B2B)
"98444-08",1,28.7268511,37.3609007,LS Digital,2.62,Business Products and Services (B2B)
"279518-59",1,184.999994,40.5,Novakid,2.63,Consumer Products and Services (B2C)
"117086-41",2,22.0,0.0,IQ.wiki,2.66,Consumer Products and Services (B2C)
"442935-19",2,3820.0,612.55683414,ECARX,2.67,Information Technology
"266023-27",1,99.24724117,,Raft,2.69,Information Technology
"155212-75",1,36.13767107,,Open Cosmos,2.7,Information Technology
"438054-67",1,30.46584906,,Utopi (UK),2.71,Information Technology
"119169-37",1,180.0,36.0,Martti by Uphealth,2.72,Healthcare
"63952-57",1,2000.0,313.66,WeLab Holdings,2.74,Financial Services
"435233-35",1,370.63962358,34.79068255,Doosan Robotics,2.75,Information Technology
"503471-98",1,,,BirdWatch,2.78,Consumer Products and Services (B2C)
"60145-84",1,1300.81,96.312,Alector,2.83,Healthcare
"519837-22",3,,13000.0,Temu (Internet Retail),2.88,Consumer Products and Services (B2C)
"459104-86",2,169.817247,85.0,Perfect Union,2.95,Healthcare
"113703-40",1,15002.4979159,15400.0,Honor Device Company,3.0,Consumer Products and Services (B2C)
"268134-40",1,205.500007,,Abridge,3.0,Healthcare
"99587-80",3,4492.0,236.363,Rocket Lab USA,3.01,Business Products and Services (B2B)
"173065-60",2,6.92779808,,Influencer,3.02,Information Technology
"465323-32",1,,,Tômtex,3.02,Materials and Resources
"54530-74",2,140.0,0.958029,Miromatrix Medical,3.08,Healthcare
"100141-66",3,1110.0,143.6013,Prenetics,3.12,Healthcare
"224070-76",1,12.453569,13.041,Edible Garden,3.13,Materials and Resources
"230054-68",1,,,Ankr,3.13,Information Technology
"454794-49",1,,,EFFORCE,3.13,Information Technology
"54148-87",1,47.0,,Crystal Dynamics,3.13,Information Technology
"466875-46",1,,,Noice (Social/Platform Software),3.14,Information Technology
"13425-22",1,,1218.284,Medifast (Maryland),3.16,Consumer Products and Services (B2C)
"439504-48",3,25.550975,5.098858,Onfolio,3.18,Business Products and Services (B2B)
"10674-19",1,,12760.0,AES,3.19,Energy
